source_id,ra,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag
65293368441513344,56.07404213069598,7.20733365805876,0.041400734,15.395012,2.6234732,16.845022,14.221549
65690498298435840,58.35353809174113,7.539436764637113,0.04908818,14.073176,2.3251457,15.29284,12.967694
66468918172339328,57.89280600086858,7.242062708797047,0.08368073,17.061905,3.0967865,18.879023,15.782236
66509771901085696,57.5519498137871,7.457034070158453,0.075219125,16.25907,3.2133503,18.160973,14.947622
66523103479455744,57.1327139051166,7.1438013870737755,0.07595504,16.80336,3.041832,18.574518,15.532686
66551686483467904,57.49815604974855,7.205215857775971,0.117894374,17.795551,3.351303,19.807096,16.455793
66581549393480704,58.61864199674141,7.419621943102175,0.015879964,13.582582,1.7860489,14.450566,12.664517
66659271121456768,57.891738387194295,7.421206266094838,0.06500095,16.468485,2.9859047,18.198425,15.212521
66715273197982848,56.83070036887997,7.269312246192696,0.027773846,8.243902,0.35392094,8.362129,8.008208
66720946851771904,57.20406155769351,6.897881784660053,0.032174937,10.7058525,1.0693512,11.158739,10.089388
66728089380492160,56.799503754015504,7.1911527684325165,0.16482066,17.551449,3.3815842,19.537806,16.156221
66729674225341696,56.85469975761968,7.5495680701742245,0.100397095,17.056747,3.0545607,18.837578,15.783017
66750358787789056,57.177946533093994,7.938158096015889,0.10993434,17.649462,3.2462635,19.585096,16.338833
66786539592171392,56.602739910078235,7.320709076268946,0.06251443,16.471231,2.893527,18.110031,15.216504
66802207632871808,56.31946543928191,7.666701713472894,0.037823208,15.082205,2.545967,16.466335,13.920368
66808839062339712,56.68666506758425,7.382649848312971,0.09851447,17.464863,3.2632523,19.405117,16.141865
66809491897360896,56.728918631435576,7.406586641921977,0.01864788,10.408444,0.83399963,10.741416,9.907416
66876596467931776,57.493140583588925,7.533728444357108,0.124690175,17.568546,3.2861767,19.525105,16.238928
66939848447027584,57.07039222938601,7.358738230374514,0.030612484,9.118056,0.6590395,9.297057,8.638018
68147391388599808,54.95000439198446,7.735459904904693,0.051293038,15.734668,2.9731255,17.45591,14.482784
68150861722174848,54.865972772521204,7.3887946659635775,0.025709353,11.304962,1.0654497,11.757917,10.692468
68183125516472320,55.11009789752388,6.7126248163488205,0.040986046,15.516793,2.635684,16.969069,14.3333845
68232191222851456,55.02968901109932,7.3311977139771844,0.123022094,17.691679,3.2340565,19.59014,16.356083
68352720889175680,55.00680305997715,7.310174432354375,0.15511705,17.903183,3.165388,19.793732,16.628344
68540535515653504,54.77812109736227,7.702833922832106,0.033775095,7.10341,0.038693905,7.105184,7.06649
68593346433465856,54.96326524435254,6.995498709634505,0.020023247,8.754338,0.48695087,8.924881,8.43793
69814388455816960,56.20917356922093,7.4733806175867645,0.015080329,12.985639,1.562665,13.718534,12.1558695
69838131035001856,56.13412411806881,7.662160127462412,0.10171975,17.42494,3.1727524,19.299313,16.12656
69857235049588736,56.811777082442,7.473088690859399,0.018639917,11.425433,1.0868158,11.8841305,10.797315
69911867033651200,56.25512663573019,7.338951516005683,0.0935944,17.140594,3.1177254,18.987534,15.869808
69918979499308928,56.281277742832,8.455620217888725,0.01790976,9.939983,0.7581873,10.234198,9.47601
69992371901046400,57.49428606850405,7.5491718165493475,0.08640914,17.203047,3.17352,19.075125,15.901605
